"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Oct 15 11:26:07 UTC 2025","Wed Oct 15 11:26:07 UTC 2025","0","BE Capacity Test","6 GHz Band","NAT Mode","","","Single BE client TCP Upload wifi capacity 320Mhz Bw"," Single BE client Wifi Capacity Test nat mode
            pytest -m ""wifi_capacity_be_tests and sixg and tcp_upload and nat""
        "
"skipped","Wed Oct 15 11:26:17 UTC 2025","Wed Oct 15 11:26:17 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa_encryption","test_peak_throughput_wpa_40Mhz_5g","Test40Mhz5GChannel60PeakThroughput","","","test_client_wpa_nat_tcp_bidirectional[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and NAT and wpa and twog""
        "
"skipped","Wed Oct 15 11:26:15 UTC 2025","Wed Oct 15 11:26:15 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa3_personal_encryption","test_peak_throughput_wpa3_20Mhz_5g","TestCountryCA20Mhz5GChannel100PeakThroughput","","","test_client_wpa3_nat_udp_bidirectional[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and nat and wpa3_personal and twog""
        "
"skipped","Wed Oct 15 11:26:09 UTC 2025","Wed Oct 15 11:26:09 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa2_personal_encryption","test_peak_throughput_wpa2_20Mhz_5g","TestCountryCA20Mhz5GChannel144PeakThroughput","","","test_client_wpa2_bridge_udp_dl[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and bridge and wpa2_personal and twog""
        "
"skipped","Wed Oct 15 11:26:08 UTC 2025","Wed Oct 15 11:26:08 UTC 2025","0","e2e.basic.performance_tests.multi_station_throughput.wpa2_personal.vlan_mode","performance","TestMultiStaThptvlan","","","test_mstathpt_wpa2p_vlan_tcp_ul_5g_4[setup_configuration0]","
        pytest -m ""multi_sta_thpt and vlan and wpa2_personal and fiveg""

        "
"skipped","Wed Oct 15 11:26:18 UTC 2025","Wed Oct 15 11:26:18 UTC 2025","0","Country Code Tests","BRIDGE Mode(40 MHz)","GB country code (Channel-4)","","","Test for bandwidth 40 and channel 4","Country code Bridge Mode
           pytest -m ""country_code and fourtyMhz and wpa2 and twog and channel4""
        "
"skipped","Wed Oct 15 11:26:19 UTC 2025","Wed Oct 15 11:26:19 UTC 2025","0","Country Code Tests","BRIDGE Mode(40 MHz)","SG country code (Channel-140)","","","Test for bandwidth 40 and channel 149","Country code Bridge Mode
           pytest -m ""country_code and fourtyMhz and wpa2 and fiveg and channel149""
        "
"skipped","Wed Oct 15 11:26:12 UTC 2025","Wed Oct 15 11:26:12 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.open_encryption","test_peak_throughput_open_40Mhz_5g","Test40Mhz5GChannel60PeakThroughput","","","test_client_open_nat_udp_bidirectional[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""peak_throughput_tests and NAT and open and twog""
        "
"skipped","Wed Oct 15 11:26:14 UTC 2025","Wed Oct 15 11:26:14 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa2_personal_encryption","test_peak_throughput_wpa2_40Mhz_2g","Test20Mhz2GChannel1PeakThroughput","","","test_client_wpa2_personal_nat_tcp_bidirectional[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and NAT and wpa2_personal and twog""
        "
"skipped","Wed Oct 15 11:26:08 UTC 2025","Wed Oct 15 11:26:08 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa2_enterprise_encryption","test_peak_throughput_wpa2_eap_40Mhz_2g","Test20Mhz2GChannel4PeakThroughput","","","test_client_wpa2_enterprise_bridge_udp_ul[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and BRIDGE and wpa2_enterprise and twog""
        "
"skipped","Wed Oct 15 11:26:12 UTC 2025","Wed Oct 15 11:26:12 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.open_encryption","test_peak_throughput_open_40Mhz_2g","Test20Mhz2GChannel2PeakThroughput","","","test_client_open_nat_tcp_ul[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""peak_throughput_tests and NAT and open and twog""
        "
"skipped","Wed Oct 15 11:26:12 UTC 2025","Wed Oct 15 11:26:12 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.open_encryption","test_peak_throughput_open_40Mhz_2g","Test20Mhz2GChannel7PeakThroughput","","","test_client_open_nat_tcp_bidirectional[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""peak_throughput_tests and NAT and open and twog""
        "
"skipped","Wed Oct 15 11:26:17 UTC 2025","Wed Oct 15 11:26:17 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa_encryption","test_peak_throughput_wpa_80Mhz_5g","Test80Mhz5GChannel52PeakThroughput","","","test_client_wpa_nat_tcp_ul[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and NAT and wpa and twog""
        "
"skipped","Wed Oct 15 11:26:08 UTC 2025","Wed Oct 15 11:26:08 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa2_personal_encryption","test_peak_throughput_wpa2_20Mhz_2g","Test20Mhz2GChannel1PeakThroughput","","","test_client_wpa2_personal_bridge_tcp_dl[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and BRIDGE and wpa2_personal and twog""
        "
"skipped","Wed Oct 15 11:26:11 UTC 2025","Wed Oct 15 11:26:11 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa_encryption","test_peak_throughput_wpa_20Mhz_5g","TestCountryCA20Mhz5GChannel112PeakThroughput","","","test_client_wpa_bridge_udp_bidirectional[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and bridge and wpa and twog""
        "
"skipped","Wed Oct 15 11:26:09 UTC 2025","Wed Oct 15 11:26:09 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa2_personal_encryption","test_peak_throughput_wpa2_80Mhz_5g","Test80Mhz5GChannel100PeakThroughput","","","test_client_wpa2_bridge_tcp_ul[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and BRIDGE and wpa2_personal and twog""
        "
"skipped","Wed Oct 15 11:26:08 UTC 2025","Wed Oct 15 11:26:08 UTC 2025","0","e2e.basic.performance_tests.multi_station_throughput.wpa2_personal.bridge_mode","performance","TestMultiStaThptbridge","","","test_mstathpt_wpa2p_bridge_tcp_ul_5g_4[setup_configuration0]","
        pytest -m ""multi_sta_thpt and bridge and wpa2_personal and fiveg""

        "
"skipped","Wed Oct 15 11:26:19 UTC 2025","Wed Oct 15 11:26:19 UTC 2025","0","Client Connectivity Tests","NAT Mode","General security mode Client Connectivity","","","NAT Mode Client Connectivity Test with open encryption 5 GHz Band","
            NAT Mode Client Connectivity Test with open encryption 5 GHz Band
            pytest -m ""client_connectivity_tests and nat and general and open and fiveg""
        "
"skipped","Wed Oct 15 11:26:11 UTC 2025","Wed Oct 15 11:26:11 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa_encryption","test_peak_throughput_wpa_40Mhz_2g","Test20Mhz2GChannel5PeakThroughput","","","test_client_wpa_bridge_udp_dl[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and BRIDGE and wpa and twog""
        "
"skipped","Wed Oct 15 11:26:09 UTC 2025","Wed Oct 15 11:26:09 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa2_personal_encryption","test_peak_throughput_wpa2_40Mhz_5g","Test40Mhz5GChannel52PeakThroughput","","","test_client_wpa2_bridge_udp_bidirectional[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and BRIDGE and wpa2_personal and twog""
        "
"skipped","Wed Oct 15 11:26:08 UTC 2025","Wed Oct 15 11:26:08 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa2_enterprise_encryption","test_peak_throughput_wpa2_eap_20Mhz_2g","Test20Mhz2GChannel7PeakThroughput","","","test_client_wpa2_enterprise_bridge_tcp_dl[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and BRIDGE and wpa2_enterprise and twog""
        "
"skipped","Wed Oct 15 11:26:09 UTC 2025","Wed Oct 15 11:26:09 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa2_personal_encryption","test_peak_throughput_wpa2_40Mhz_5g","Test40Mhz5GChannel140PeakThroughput","","","test_client_wpa2_bridge_tcp_bidirectional[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and BRIDGE and wpa2_personal and twog""
        "
"skipped","Wed Oct 15 11:26:18 UTC 2025","Wed Oct 15 11:26:18 UTC 2025","0","Client Connectivity Tests","BRIDGE Mode","EAP TLS Client Connectivity : Suite-B","","","Bridge Mode Client Connectivity Test with WPA3-Enterprise-Mixed-TLS in 5GHz Band","
         To verify that a client created on 5G radio connects to AP in Bridge mode with WPA3-Enterprise-Mixed  TLS security
         Unique Marker: pytest -m ""client_connectivity_tests and wpa3_enterprise_mixed and enterprise and ow_sanity_lf and tls and bridge and fiveg""
                              "
"skipped","Wed Oct 15 11:26:13 UTC 2025","Wed Oct 15 11:26:13 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa2_enterprise_encryption","test_peak_throughput_wpa2_eap_40Mhz_5g","Test40Mhz5GChannel136PeakThroughput","","","test_client_wpa2_eap_nat_udp_dl[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and NAT and wpa2_enterprise and twog""
        "
"skipped","Wed Oct 15 11:26:19 UTC 2025","Wed Oct 15 11:26:19 UTC 2025","0","Client Connectivity Tests","NAT Mode","General security mode Client Connectivity","","","NAT Mode Client Connectivity Test with wpa encryption 2.4 GHz Band","
            NAT Mode Client Connectivity Test with wpa encryption 2.4 GHz Band
            pytest -m ""client_connectivity_tests and nat and general and wpa and twog""
        "
"skipped","Wed Oct 15 11:26:17 UTC 2025","Wed Oct 15 11:26:17 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa_encryption","test_peak_throughput_wpa_40Mhz_5g","Test40Mhz5GChannel60PeakThroughput","","","test_client_wpa_nat_tcp_ul[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and NAT and wpa and twog""
        "
"skipped","Wed Oct 15 11:26:14 UTC 2025","Wed Oct 15 11:26:14 UTC 2025","0","Throughput Benchmark Test","5 GHz Band","NAT Mode","","","Single client UDP Upload wifi capacity 80Mhz Bw"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and NAT and wpa2_personal and twog""
        "
"skipped","Wed Oct 15 11:26:10 UTC 2025","Wed Oct 15 11:26:10 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa3_personal_encryption","test_peak_throughput_wpa3_20Mhz_5g","Test20Mhz5GChannel44PeakThroughput","","","test_client_wpa3_bridge_udp_bidirectional[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and bridge and wpa3_personal and twog""
        "
"skipped","Wed Oct 15 11:26:16 UTC 2025","Wed Oct 15 11:26:16 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa_encryption","test_peak_throughput_wpa_20Mhz_2g","Test20Mhz2GChannel11PeakThroughput","","","test_client_wpa_nat_tcp_ul[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and NAT and wpa and twog""
        "
"skipped","Wed Oct 15 11:26:18 UTC 2025","Wed Oct 15 11:26:18 UTC 2025","0","Country Code Tests","BRIDGE Mode(20 MHz)","CA country code (Channel-4)","","","Test for bandwidth 20 and channel 4","Country code Bridge Mode
           pytest -m ""country_code and twentyMhz and wpa2 and twog and channel4""
        "
"skipped","Wed Oct 15 11:26:16 UTC 2025","Wed Oct 15 11:26:16 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa_encryption","test_peak_throughput_wpa_20Mhz_5g","TestCountryCA20Mhz5GChannel108PeakThroughput","","","test_client_wpa_nat_tcp_ul[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and nat and wpa and twog""
        "
"skipped","Wed Oct 15 11:26:09 UTC 2025","Wed Oct 15 11:26:09 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa3_enterprise_encryption","test_peak_throughput_wpa3_eap_20Mhz_2g","Test20Mhz2GChannel3PeakThroughput","","","test_client_wpa3_enterprise_bridge_udp_ul[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and BRIDGE and wpa3_enterprise and twog""
        "
"skipped","Wed Oct 15 11:26:15 UTC 2025","Wed Oct 15 11:26:15 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa3_personal_encryption","test_peak_throughput_wpa3_40Mhz_5g","Test40Mhz5GChannel44PeakThroughput","","","test_client_wpa3_nat_udp_ul[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and NAT and wpa3_personal and twog""
        "
"skipped","Wed Oct 15 11:26:08 UTC 2025","Wed Oct 15 11:26:08 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa2_enterprise_encryption","test_peak_throughput_wpa2_eap_20Mhz_5g","TestCountryCA20Mhz5GChannel112PeakThroughput","","","test_client_wpa2_eap_bridge_tcp_ul[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and bridge and wpa2_enterprise and twog""
        "
"skipped","Wed Oct 15 11:26:13 UTC 2025","Wed Oct 15 11:26:13 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa2_enterprise_encryption","test_peak_throughput_wpa2_eap_40Mhz_2g","Test20Mhz2GChannel4PeakThroughput","","","test_client_wpa2_enterprise_nat_udp_dl[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and NAT and wpa2_enterprise and twog""
        "
"skipped","Wed Oct 15 11:26:20 UTC 2025","Wed Oct 15 11:26:20 UTC 2025","0","Toggle Airplane Tests","NAT Mode","Enterprise ttls Toggle Airplane","","","NAT Mode Toggle Airplane Test with wpa3_enterprise_mixed encryption 2.4 GHz Band",""
"skipped","Wed Oct 15 11:26:08 UTC 2025","Wed Oct 15 11:26:08 UTC 2025","0","e2e.basic.performance_tests.multi_station_throughput.wpa2_personal.nat_mode","performance","TestMultiStaThptnat","","","test_mstathpt_wpa2p_nat_udp_ul_5g_11[setup_configuration0]","
        pytest -m ""multi_sta_thpt and nat and wpa2_personal and fiveg""

        "
"skipped","Wed Oct 15 11:26:11 UTC 2025","Wed Oct 15 11:26:11 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa_encryption","test_peak_throughput_wpa_20Mhz_5g","TestCountryCA20Mhz5GChannel100PeakThroughput","","","test_client_wpa_bridge_tcp_ul[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and bridge and wpa and twog""
        "
"skipped","Wed Oct 15 11:26:18 UTC 2025","Wed Oct 15 11:26:18 UTC 2025","0","Country Code Tests","BRIDGE Mode(20 MHz)","CA country code (Channel-108)","","","Test for bandwidth 20 and channel 108","Country code Bridge Mode
           pytest -m ""country_code and twentyMhz and wpa2 and fiveg and channel108""
        "
"skipped","Wed Oct 15 11:26:14 UTC 2025","Wed Oct 15 11:26:14 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.nat_mode.wpa2_personal_encryption","test_peak_throughput_wpa2_40Mhz_2g","Test20Mhz2GChannel10PeakThroughput","","","test_client_wpa2_personal_nat_tcp_dl[setup_configuration0]"," Wifi Capacity Test NAT mode
            pytest -m ""wifi_capacity_test and NAT and wpa2_personal and twog""
        "
"skipped","Wed Oct 15 11:26:07 UTC 2025","Wed Oct 15 11:26:07 UTC 2025","0","AX Capacity Test","2.4 GHz Band","VLAN Mode","","","Single AX client UDP Upload wifi capacity","
        Description:
        The test case examines the maximum performance of a DUT supporting 802.11ax clients in VLAN mode.
        This test focuses on stressing the DUT's capacity under the influence of 5Ghz UDP Upload traffic.
        The 2.4Ghz station is configured for 20Mhz bandwidth and two spatial streams.

        Markers:
        wifi_capacity_ax_tests and wpa2_personal and vlan and twog and udp_upload

        Note:
        Please refer to the PDF report for detailed observations and analysis of the test results.
        "
"skipped","Wed Oct 15 11:26:06 UTC 2025","Wed Oct 15 11:26:06 UTC 2025","0","SDK Tests","Gateway Service Tests","TestUcentralGatewayService","","","Get Health Checks","
            Test the device health checks present in Gateway UI
            Unique marker:pytest -m ""gw_device_health_checks""
        "
"skipped","Wed Oct 15 11:26:11 UTC 2025","Wed Oct 15 11:26:11 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa_encryption","test_peak_throughput_wpa_20Mhz_5g","TestCountryCA20Mhz5GChannel132PeakThroughput","","","test_client_wpa_bridge_udp_dl[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and bridge and wpa and twog""
        "
"skipped","Wed Oct 15 11:26:08 UTC 2025","Wed Oct 15 11:26:08 UTC 2025","0","e2e.basic.performance_tests.peak_throughput_tests.bridge_mode.wpa2_enterprise_encryption","test_peak_throughput_wpa2_eap_80Mhz_5g","Test80Mhz5GChannel52PeakThroughput","","","test_client_wpa2_eap_bridge_tcp_ul[setup_configuration0]"," Wifi Capacity Test BRIDGE mode
            pytest -m ""wifi_capacity_test and BRIDGE and wpa2_enterprise and twog""
        "
